hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1997,3,112.55,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1997,4,112.42,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1998,1,114.55,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1998,2,115.17,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1998,3,116.51,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1998,4,117.96,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1999,1,118.93,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1999,2,119.45,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1999,3,121.66,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1999,4,121.33,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2000,1,122.22,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2000,2,124.17,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2000,3,126.46,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2000,4,126.75,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2001,1,129.71,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2001,2,130.70,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2001,3,131.50,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2001,4,132.70,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2002,1,134.09,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2002,2,134.59,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2002,3,135.75,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2002,4,135.98,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2003,1,137.87,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2003,2,137.95,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2003,3,139.60,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2003,4,141.65,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2004,1,143.02,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2004,2,143.08,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2004,3,145.78,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2004,4,146.56,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2005,1,148.19,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2005,2,150.17,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2005,3,152.49,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2005,4,153.33,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2006,1,152.38,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2006,2,152.62,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2006,3,153.64,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2006,4,155.69,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2007,1,158.43,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2007,2,158.33,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2007,3,156.00,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2007,4,157.62,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2008,1,158.29,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2008,2,158.19,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2008,3,154.43,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2008,4,154.73,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2009,1,155.71,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2009,2,153.62,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2009,3,150.90,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2009,4,149.63,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2010,1,148.32,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2010,2,145.95,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2010,3,151.03,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2010,4,148.40,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2011,1,144.78,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2011,2,142.39,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2011,3,144.11,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2011,4,145.09,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2012,1,143.14,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2012,2,142.77,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2012,3,144.36,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2012,4,144.51,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2013,1,143.89,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2013,2,143.68,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2013,3,143.61,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2013,4,144.42,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2014,1,142.25,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2014,2,146.53,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2014,3,149.23,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2014,4,149.47,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2015,1,149.30,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2015,2,152.19,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2015,3,152.40,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2015,4,150.93,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2016,1,155.29,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2016,2,158.60,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2016,3,161.41,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2016,4,160.02,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2017,1,161.03,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2017,2,165.17,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2017,3,170.30,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2017,4,166.34,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2018,1,175.34,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2018,2,178.60,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2018,3,180.06,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2018,4,180.43,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2019,1,182.56,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2019,2,187.53,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2019,3,189.82,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2019,4,190.01,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2020,1,193.31,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2020,2,195.30,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2020,3,200.06,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2020,4,204.49,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2021,1,208.77,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2021,2,220.59,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2021,3,232.22,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",2021,4,238.15,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1986,3,71.79,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1986,4,73.86,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1987,1,76.24,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1987,2,76.25,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1987,3,75.61,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1987,4,76.91,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1988,1,75.40,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1988,2,76.90,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1988,3,75.13,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1988,4,77.30,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1989,1,79.10,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1989,2,80.56,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1989,3,82.26,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1989,4,81.84,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1990,1,83.58,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1990,2,83.04,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1990,3,83.75,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1990,4,83.63,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1991,1,85.37,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1991,2,85.58,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1991,3,87.10,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1991,4,87.20,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1992,1,87.54,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1992,2,87.50,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1992,3,91.07,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1992,4,90.91,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1993,1,91.37,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1993,2,91.92,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1993,3,94.09,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1993,4,93.59,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1994,1,94.95,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1994,2,95.78,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1994,3,98.39,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1994,4,98.25,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1995,1,100.00,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1995,2,101.41,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1995,3,104.13,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1995,4,104.83,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1996,1,107.09,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1996,2,107.34,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1996,3,108.10,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1996,4,109.76,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1997,1,108.41,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1997,2,112.85,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1997,3,112.93,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1997,4,114.57,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1998,1,116.55,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1998,2,117.39,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1998,3,118.40,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1998,4,119.50,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1999,1,120.74,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1999,2,121.54,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1999,3,122.46,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",1999,4,120.91,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2000,1,122.21,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2000,2,124.04,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2000,3,124.69,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2000,4,124.49,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2001,1,130.42,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2001,2,129.83,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2001,3,131.01,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2001,4,132.80,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2002,1,132.45,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2002,2,132.78,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2002,3,134.31,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2002,4,136.57,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2003,1,136.51,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2003,2,138.19,
"traditional","all-transactions","quarterly","MSA","Spartanburg, SC","43900",2003,3,138.26,
